Date,TAI,TAI_1,TAI_2,TAI_3,TAI_4,CFM SMOOTHBYFILTER,O2,TAO,TAO_R1,TAO_R2,TAO_R3,TAO_R4,STATIC,TWI,TWO,GPM
01:28:41 03-09-2025,139.747375488281,0,0,139.747375488281,0,272.306671142578,12.942720413208,140.077041625977,140.131988525391,0,0,0,7.42947578430176,32,32,0
01:29:11 03-09-2025,140.077041625977,0,0,140.077041625977,0,360.190643310547,12.9350891113281,140.186935424805,140.186935424805,0,0,0,7.44320964813232,32,32,0
01:29:41 03-09-2025,140.022109985352,0,0,140.022109985352,0,432.056335449219,12.942720413208,140.296829223633,140.351776123047,0,0,0,7.42489814758301,32,32,0
01:30:11 03-09-2025,140.296829223633,0,0,140.296829223633,0,300.406524658203,12.9350891113281,140.241882324219,140.241882324219,0,0,0,7.45007705688477,32,32,0
01:30:41 03-09-2025,140.351776123047,0,0,140.351776123047,0,434.153747558594,12.942720413208,140.077041625977,140.077041625977,0,0,0,7.404296875,32,32,0
01:31:11 03-09-2025,139.967163085938,0,0,139.967163085938,0,477.480285644531,12.9503517150879,140.022109985352,140.131988525391,0,0,0,7.35393905639648,32,32,0
01:31:41 03-09-2025,140.461669921875,0,0,140.461669921875,0,419.841949462891,12.9579830169678,140.406723022461,140.351776123047,0,0,0,7.42489814758301,32,32,0
01:32:11 03-09-2025,135.5166015625,0,135.5166015625,0,0,384.266510009766,13.011402130127,138.099029541016,0,0,0,0,7.02661228179932,32,32,0
01:32:41 03-09-2025,107.93416595459,0,107.93416595459,0,0,493.444244384766,3.29675674438477,109.197898864746,0,0,0,0,8.10701942443848,32,32,0
01:33:11 03-09-2025,108.044052124023,0,108.044052124023,0,0,501.907989501953,4.34224414825439,109.637466430664,0,0,0,0,7.99485874176025,32,32,0
01:33:41 03-09-2025,110.241859436035,0,110.351753234863,0,0,480.647674560547,5.69298458099365,111.285820007324,0,0,0,0,8.01774883270264,32,32,0
01:34:11 03-09-2025,111.835266113281,0,111.835266113281,0,0,511.737915039063,6.89873027801514,113.153953552246,0,0,0,0,7.94907855987549,32,32,0
01:34:42 03-09-2025,114.033073425293,0,114.033073425293,0,0,485.279663085938,7.81448554992676,115.131973266602,0,0,0,0,8.03606128692627,32,32,0
01:35:12 03-09-2025,115.791320800781,0,115.791320800781,0,0,468.489685058594,8.66156005859375,116.780319213867,0,0,0,0,7.88498687744141,32,32,0
01:35:42 03-09-2025,118.26383972168,0,118.26383972168,0,0,452.770843505859,9.2186450958252,118.923187255859,0,0,0,0,7.81631660461426,32,32,0
01:36:12 03-09-2025,119.637466430664,0,119.637466430664,0,0,473.376739501953,9.67652320861816,120.461654663086,0,0,0,0,7.89414310455322,32,32,0
01:36:42 03-09-2025,121.945159912109,0,121.945159912109,0,0,509.982269287109,9.95125007629395,122.384719848633,0,0,0,0,7.74535751342773,32,32,0
01:37:12 03-09-2025,123.53857421875,0,123.53857421875,0,0,498.305938720703,10.2030830383301,123.758346557617,0,0,0,0,7.74306869506836,32,32,0
01:37:42 03-09-2025,125.5166015625,0,125.5166015625,0,0,454.432250976563,10.3786029815674,125.681427001953,0,0,0,0,7.66753196716309,32,32,0
01:38:12 03-09-2025,126.780334472656,0,126.780334472656,0,0,466.640441894531,10.5159664154053,127.274841308594,0,0,0,0,7.66295337677002,32,32,0
01:38:42 03-09-2025,128.153961181641,0,128.153961181641,0,0,461.875152587891,10.6228046417236,128.483627319336,0,0,0,0,7.58055019378662,32,32,0
01:39:12 03-09-2025,129.912200927734,0,129.912200927734,0,0,465.127960205078,10.6914863586426,129.747375488281,0,0,0,0,7.58512783050537,32,32,0
01:39:42 03-09-2025,130.351760864258,0,130.351760864258,0,0,431.163269042969,10.7525367736816,130.901214599609,0,0,0,0,7.61946296691895,32,32,0
01:40:12 03-09-2025,131.450668334961,0,131.450668334961,0,0,462.890808105469,10.7983245849609,131.890228271484,0,0,0,0,7.47983360290527,32,32,0
01:40:42 03-09-2025,132.769348144531,0,132.769348144531,0,0,442.620086669922,10.8364810943604,132.989135742188,0,0,0,0,7.51187992095947,32,32,0
01:41:12 03-09-2025,133.263854980469,0,133.263854980469,0,0,462.850830078125,10.8746376037598,133.81330871582,0,0,0,0,7.46381092071533,32,32,0
01:41:42 03-09-2025,134.19792175293,0,134.307815551758,0,0,470.855072021484,10.8975315093994,134.527587890625,0,0,0,0,7.4363431930542,32,32,0
01:42:12 03-09-2025,135.131988525391,0,135.131988525391,0,0,451.178192138672,10.9051628112793,135.241882324219,0,0,0,0,7.41803073883057,32,32,0
01:42:42 03-09-2025,135.681442260742,0,135.681442260742,0,0,479.092987060547,10.9280567169189,135.901214599609,0,0,0,0,7.38140678405762,32,32,0
01:43:12 03-09-2025,136.230895996094,0,135.901214599609,0,0,449.304473876953,10.9356880187988,136.450668334961,0,0,0,0,7.34478282928467,32,32,0
01:43:42 03-09-2025,137.000122070313,0,137.000122070313,0,0,464.305938720703,10.9280567169189,137.000122070313,0,0,0,0,7.39971923828125,32,32,0
01:44:12 03-09-2025,137.110015869141,0,137.110015869141,0,0,447.13916015625,10.9433193206787,137.439682006836,0,0,0,0,7.28755760192871,32,32,0
01:44:42 03-09-2025,137.49462890625,0,137.49462890625,0,0,427.059875488281,10.9585819244385,137.769348144531,0,0,0,0,7.2371997833252,32,32,0
01:45:12 03-09-2025,137.824295043945,0,137.824295043945,0,0,461.185180664063,10.9662132263184,138.428695678711,0,0,0,0,7.35393905639648,32,32,0
01:45:42 03-09-2025,137.989135742188,0,137.989135742188,0,0,448.828277587891,10.9738445281982,138.593536376953,0,0,0,0,7.32189273834229,32,32,0
01:46:12 03-09-2025,138.648483276367,0,138.648483276367,0,0,453.990631103516,10.9127941131592,139.142974853516,0,0,0,0,7.27153491973877,32,32,0
01:46:42 03-09-2025,138.868255615234,0,138.868255615234,0,0,439.470916748047,10.9585819244385,139.307815551758,0,0,0,0,7.27611255645752,32,32,0
01:47:12 03-09-2025,139.252868652344,0,139.252868652344,0,0,438.097686767578,10.9662132263184,139.527603149414,0,0,0,0,7.27840137481689,32,32,0
01:47:42 03-09-2025,139.802322387695,0,139.802322387695,0,0,463.253875732422,10.989107131958,139.912216186523,0,0,0,0,7.25322246551514,32,32,0
01:48:12 03-09-2025,139.527603149414,0,139.527603149414,0,0,451.441040039063,10.989107131958,140.077041625977,0,0,0,0,7.23262214660645,32,32,0
01:48:42 03-09-2025,139.967163085938,0,139.967163085938,0,0,425.739501953125,10.989107131958,140.241882324219,0,0,0,0,7.24864482879639,32,32,0
01:49:12 03-09-2025,140.241882324219,0,140.241882324219,0,0,443.018646240234,10.989107131958,140.571548461914,0,0,0,0,7.27840137481689,32,32,0
01:49:42 03-09-2025,140.131988525391,0,140.131988525391,0,0,473.913940429688,10.9967384338379,140.516616821289,0,0,0,0,7.23948860168457,32,32,0
01:50:12 03-09-2025,140.571548461914,0,140.571548461914,0,0,470.620849609375,10.989107131958,140.736389160156,0,0,0,0,7.24406719207764,32,32,0
01:50:42 03-09-2025,141.066055297852,0,141.066055297852,0,0,438.743408203125,10.9814758300781,141.011108398438,0,0,0,0,7.25551223754883,32,32,0
01:51:12 03-09-2025,141.011108398438,0,141.011108398438,0,0,445.467224121094,10.989107131958,141.230895996094,0,0,0,0,7.21888828277588,32,32,0
01:51:43 03-09-2025,140.296829223633,0,140.296829223633,0,0,464.031646728516,10.9280567169189,141.230895996094,0,0,0,0,7.25093364715576,32,32,0
01:52:13 03-09-2025,141.066055297852,0,141.121002197266,0,0,452.530120849609,10.9662132263184,141.45068359375,0,0,0,0,7.17310810089111,32,32,0
01:52:43 03-09-2025,140.901229858398,0,140.846282958984,0,0,468.650268554688,10.9814758300781,141.505615234375,0,0,0,0,7.17997455596924,32,32,0
01:53:13 03-09-2025,140.571548461914,0,140.571548461914,0,0,466.497283935547,10.9814758300781,141.560562133789,0,0,0,0,7.17081928253174,32,32,0
01:53:43 03-09-2025,141.011108398438,0,141.011108398438,0,0,443.916473388672,10.989107131958,141.615509033203,0,0,0,0,7.19141960144043,32,32,0
01:54:13 03-09-2025,141.340789794922,0,141.340789794922,0,0,449.620147705078,10.9814758300781,141.725402832031,0,0,0,0,7.23948860168457,32,32,0
01:54:43 03-09-2025,141.505615234375,0,141.505615234375,0,0,450.741271972656,10.989107131958,141.725402832031,0,0,0,0,7.20057582855225,32,32,0
01:55:13 03-09-2025,141.17594909668,0,140.901229858398,0,0,467.724731445313,10.9738445281982,141.725402832031,0,0,0,0,7.17310810089111,32,32,0
01:55:43 03-09-2025,141.45068359375,0,141.230895996094,0,0,435.098693847656,10.989107131958,141.890243530273,0,0,0,0,7.21430969238281,32,32,0
01:56:13 03-09-2025,141.395736694336,0,141.395736694336,0,0,448.964172363281,10.989107131958,141.945175170898,0,0,0,0,7.17310810089111,32,32,0
01:56:43 03-09-2025,141.45068359375,0,141.45068359375,0,0,431.825988769531,10.9814758300781,142.055068969727,0,0,0,0,7.17997455596924,32,32,0
01:57:13 03-09-2025,141.560562133789,0,141.560562133789,0,0,472.190765380859,10.989107131958,142.219909667969,0,0,0,0,7.21659851074219,32,32,0
01:57:43 03-09-2025,141.725402832031,0,141.725402832031,0,0,440.3330078125,10.9814758300781,142.219909667969,0,0,0,0,7.15250682830811,32,32,0
01:58:13 03-09-2025,141.45068359375,0,141.45068359375,0,0,438.396453857422,10.9814758300781,142.219909667969,0,0,0,0,7.16166305541992,32,32,0
01:58:43 03-09-2025,142.164962768555,0,142.164962768555,0,0,445.558135986328,10.9738445281982,142.219909667969,0,0,0,0,7.1845531463623,32,32,0
01:59:13 03-09-2025,141.835296630859,0,141.835296630859,0,0,425.806976318359,10.9738445281982,142.384750366211,0,0,0,0,7.13419437408447,32,32,0
01:59:43 03-09-2025,142.164962768555,0,142.164962768555,0,0,433.565093994141,10.989107131958,142.384750366211,0,0,0,0,7.16624069213867,32,32,0
02:00:13 03-09-2025,142.000122070313,0,142.000122070313,0,0,444.125244140625,10.9738445281982,142.329803466797,0,0,0,0,7.17310810089111,32,32,0
02:00:43 03-09-2025,141.890243530273,0,141.945175170898,0,0,444.190826416016,10.9814758300781,142.439682006836,0,0,0,0,7.13648414611816,32,32,0
02:01:13 03-09-2025,142.055068969727,0,142.055068969727,0,0,444.042938232422,10.9356880187988,142.549575805664,0,0,0,0,7.17081928253174,32,32,0
02:01:43 03-09-2025,141.670455932617,0,141.670455932617,0,0,467.663391113281,10.9662132263184,142.549575805664,0,0,0,0,7.17539691925049,32,32,0
02:02:13 03-09-2025,141.890243530273,0,141.890243530273,0,0,423.252593994141,10.9662132263184,142.549575805664,0,0,0,0,7.17997455596924,32,32,0
02:02:43 03-09-2025,142.49462890625,0,142.49462890625,0,0,458.453582763672,10.9814758300781,142.714416503906,0,0,0,0,7.25551223754883,32,32,0
02:03:13 03-09-2025,142.274856567383,0,142.219909667969,0,0,445.837280273438,10.9814758300781,142.549575805664,0,0,0,0,7.20057582855225,32,32,0
02:03:43 03-09-2025,142.219909667969,0,142.219909667969,0,0,445.516418457031,10.989107131958,142.659469604492,0,0,0,0,7.16624069213867,32,32,0
02:04:13 03-09-2025,141.835296630859,0,141.835296630859,0,0,451.760192871094,10.989107131958,142.604522705078,0,0,0,0,7.31044769287109,32,32,0
02:04:43 03-09-2025,141.780349731445,0,141.945175170898,0,0,434.252349853516,10.989107131958,142.549575805664,0,0,0,0,7.13877296447754,32,32,0
02:05:13 03-09-2025,142.439682006836,0,142.49462890625,0,0,460.706146240234,10.989107131958,142.879241943359,0,0,0,0,7.1639518737793,32,32,0
02:05:43 03-09-2025,142.110015869141,0,142.110015869141,0,0,447.725860595703,10.989107131958,142.934188842773,0,0,0,0,7.20057582855225,32,32,0
02:06:13 03-09-2025,142.329803466797,0,142.164962768555,0,0,424.744140625,10.989107131958,142.76936340332,0,0,0,0,7.22804355621338,32,32,0
02:06:43 03-09-2025,141.670455932617,0,141.670455932617,0,0,419.157623291016,10.989107131958,142.659469604492,0,0,0,0,7.18913078308105,32,32,0
02:07:13 03-09-2025,142.329803466797,0,142.329803466797,0,0,452.150909423828,10.9738445281982,142.824310302734,0,0,0,0,7.21202087402344,32,32,0
02:07:43 03-09-2025,142.055068969727,0,142.055068969727,0,0,452.294311523438,10.7143802642822,142.659469604492,0,0,0,0,7.19141960144043,32,32,0
02:08:13 03-09-2025,141.945175170898,0,141.945175170898,0,0,442.048034667969,10.9051628112793,142.714416503906,0,0,0,0,7.1937084197998,32,32,0
02:08:43 03-09-2025,142.110015869141,0,142.110015869141,0,0,429.657745361328,10.9662132263184,142.659469604492,0,0,0,0,7.1937084197998,32,32,0
02:09:14 03-09-2025,142.384750366211,0,142.384750366211,0,0,462.067749023438,10.9967384338379,142.879241943359,0,0,0,0,7.13648414611816,32,32,0
02:09:44 03-09-2025,142.219909667969,0,142.219909667969,0,0,453.841827392578,10.989107131958,142.714416503906,0,0,0,0,7.22117710113525,32,32,0
02:10:14 03-09-2025,142.055068969727,0,142.110015869141,0,0,449.486633300781,10.9967384338379,142.824310302734,0,0,0,0,7.19141960144043,32,32,0
02:10:44 03-09-2025,142.110015869141,0,142.110015869141,0,0,413.037811279297,10.9967384338379,142.879241943359,0,0,0,0,7.21202087402344,32,32,0
02:11:14 03-09-2025,141.945175170898,0,141.945175170898,0,0,466.785552978516,10.989107131958,142.659469604492,0,0,0,0,7.20286464691162,32,32,0
02:11:44 03-09-2025,142.000122070313,0,142.000122070313,0,0,426.394958496094,10.9585819244385,142.76936340332,0,0,0,0,7.30587005615234,32,32,0
02:12:14 03-09-2025,141.835296630859,0,141.835296630859,0,0,462.494201660156,10.9967384338379,142.824310302734,0,0,0,142.76936340332,7.13419437408447,32,32,0
02:12:44 03-09-2025,142.604522705078,0,142.604522705078,0,0,263.354309082031,11.0654201507568,142.824310302734,0,0,0,142.879241943359,7.42489814758301,32,32,0
02:13:14 03-09-2025,142.49462890625,0,142.49462890625,0,0,331.795928955078,11.1112079620361,142.934188842773,0,0,0,142.934188842773,7.41345310211182,32,32,0
02:13:44 03-09-2025,142.439682006836,0,142.439682006836,0,0,323.186126708984,11.0883140563965,142.934188842773,0,0,0,142.934188842773,7.44320964813232,32,32,0
02:14:14 03-09-2025,142.274856567383,0,142.384750366211,0,0,244.896118164063,11.0730514526367,142.824310302734,0,0,0,142.824310302734,7.39971923828125,32,32,0
02:14:44 03-09-2025,142.549575805664,0,142.549575805664,0,0,314.203063964844,11.0501575469971,143.044082641602,0,0,0,142.989135742188,7.50730228424072,32,32,0
02:15:14 03-09-2025,142.49462890625,0,142.49462890625,0,0,287.290130615234,11.0425262451172,142.934188842773,0,0,0,142.934188842773,7.45236587524414,32,32,0
02:15:44 03-09-2025,142.329803466797,0,142.329803466797,0,0,256.674621582031,11.0196323394775,143.099029541016,0,0,0,143.15397644043,7.49814605712891,32,32,0
02:16:14 03-09-2025,142.164962768555,0,142.164962768555,0,0,269.038879394531,11.0196323394775,142.879241943359,0,0,0,142.879241943359,7.39742946624756,32,32,0
02:16:44 03-09-2025,142.219909667969,0,142.219909667969,0,0,358.695220947266,10.989107131958,142.934188842773,0,0,0,142.879241943359,7.41574192047119,32,32,0
02:17:14 03-09-2025,132.329788208008,0,0,0,0,576.298645019531,11.6759243011475,136.945175170898,0,136.945175170898,0,0,5.35335254669189,32,32,0
02:17:44 03-09-2025,60.6813812255859,0,0,0,0,546.541015625,18.9332904815674,69.197868347168,0,69.0879821777344,0,0,7.52103614807129,32,32,0
02:18:14 03-09-2025,49.7473030090332,0,0,0,0,555.516967773438,18.9409217834473,62.4945678710938,0,62.4945678710938,0,0,7.55308151245117,32,32,0
02:18:44 03-09-2025,44.7472991943359,0,0,0,0,497.817749023438,18.9180278778076,60.5714874267578,0,60.5165405273438,0,0,7.57597160339355,32,32,0
02:19:14 03-09-2025,42.3297157287598,0,0,0,0,493.00048828125,18.9103965759277,60.5165405273438,0,60.4616012573242,0,0,7.63090801239014,32,32,0
02:19:44 03-09-2025,40.4615821838379,0,0,0,0,501.3486328125,18.9027652740479,61.0110473632813,0,60.9561080932617,0,0,7.66982078552246,32,32,0
02:20:14 03-09-2025,39.7472953796387,0,0,0,0,505.690887451172,18.9103965759277,61.285774230957,0,61.230827331543,0,0,7.70873355865479,32,32,0
02:20:44 03-09-2025,38.0989418029785,0,0,0,0,530.400817871094,18.9103965759277,59.9121475219727,0,59.8572006225586,0,0,7.66295337677002,32,32,0
02:21:14 03-09-2025,38.4286155700684,0,0,0,0,540.703063964844,18.9027652740479,57.0550003051758,0,57.0000610351563,0,0,7.74077987670898,32,32,0
02:21:44 03-09-2025,37.82421875,0,0,0,0,466.129791259766,18.9027652740479,56.1758804321289,0,56.1209335327148,0,0,7.69499969482422,32,32,0
02:22:14 03-09-2025,40.296745300293,40.296745300293,0,0,0,488.352691650391,18.8569774627686,56.6703872680664,0,0,0,0,2.75762701034546,32,32,0
02:22:45 03-09-2025,99.8572387695313,99.8572387695313,0,0,0,271.070983886719,5.63956546783447,94.637451171875,0,0,0,0,2.86749887466431,32,32,0
02:23:15 03-09-2025,106.780319213867,106.780319213867,0,0,0,276.079040527344,3.16702461242676,102.6044921875,0,0,0,0,2.82171869277954,32,32,0
02:23:45 03-09-2025,108.703399658203,108.868232727051,0,0,0,283.541198730469,2.98387336730957,106.890205383301,0,0,0,0,2.78051710128784,32,32,0
02:24:15 03-09-2025,110.736366271973,110.736366271973,0,0,0,285.429534912109,3.07544898986816,109.142959594727,0,0,0,0,2.79196166992188,32,32,0
02:24:45 03-09-2025,111.725379943848,111.780319213867,0,0,0,281.883453369141,3.39596366882324,110.351753234863,0,0,0,0,2.73015880584717,32,32,0
02:25:15 03-09-2025,112.274826049805,112.274826049805,0,0,0,281.859680175781,3.7622652053833,111.120979309082,0,0,0,0,2.72329187393188,32,32,0
02:25:45 03-09-2025,112.439666748047,112.439666748047,0,0,0,285.807281494141,4.23540592193604,111.780319213867,0,0,0,0,2.73473691940308,32,32,0
02:26:15 03-09-2025,112.329772949219,112.329772949219,0,0,0,279.23779296875,4.693284034729,111.835266113281,0,0,0,0,2.74618196487427,32,32,0
02:26:45 03-09-2025,112.109992980957,112.329772949219,0,0,0,276.727111816406,5.26563167572021,111.61548614502,0,0,0,0,2.73015880584717,32,32,0
02:27:15 03-09-2025,112.384719848633,112.384719848633,0,0,0,287.108306884766,5.72350978851318,111.61548614502,0,0,0,0,2.72558069229126,32,32,0
02:27:45 03-09-2025,111.61548614502,111.61548614502,0,0,0,277.419097900391,6.2500696182251,111.505599975586,0,0,0,0,2.7004017829895,32,32,0
02:28:15 03-09-2025,111.835266113281,111.835266113281,0,0,0,282.854156494141,6.67742252349854,111.505599975586,0,0,0,0,2.76907205581665,32,32,0
02:28:45 03-09-2025,111.395706176758,111.395706176758,0,0,0,288.051635742188,6.98267459869385,110.90119934082,0,0,0,0,2.71184682846069,32,32,0
02:29:15 03-09-2025,110.736366271973,110.736366271973,0,0,0,285.679473876953,7.29555797576904,110.571533203125,0,0,0,0,2.75304889678955,32,32,0
02:29:45 03-09-2025,110.791313171387,110.791313171387,0,0,0,288.119323730469,7.58554649353027,110.626472473145,0,0,0,0,2.69811296463013,32,32,0
02:30:15 03-09-2025,110.461639404297,110.461639404297,0,0,0,277.587036132813,7.82974815368652,110.077026367188,0,0,0,0,2.70955801010132,32,32,0
02:30:45 03-09-2025,110.406692504883,110.406692504883,0,0,0,277.741821289063,8.04342460632324,109.802299499512,0,0,0,0,2.73015880584717,32,32,0
02:31:15 03-09-2025,109.692405700684,109.692405700684,0,0,0,281.400512695313,8.21131324768066,109.912185668945,0,0,0,0,2.75991582870483,32,32,0
02:31:45 03-09-2025,109.25284576416,109.25284576416,0,0,0,284.919219970703,8.38683319091797,109.142959594727,0,0,0,0,2.74847078323364,32,32,0
02:32:15 03-09-2025,108.868232727051,108.868232727051,0,0,0,279.616943359375,8.53182792663574,108.868232727051,0,0,0,0,2.77822780609131,32,32,0
02:32:45 03-09-2025,108.813285827637,108.813285827637,0,0,0,290.212463378906,8.6844539642334,108.428672790527,0,0,0,0,2.73015880584717,32,32,0
02:33:15 03-09-2025,108.153945922852,108.153945922852,0,0,0,282.072875976563,8.79129219055176,108.098999023438,0,0,0,0,2.75991582870483,32,32,0
02:33:45 03-09-2025,107.989112854004,107.989112854004,0,0,0,271.938629150391,8.91339302062988,107.714385986328,0,0,0,0,2.75076007843018,32,32,0
02:34:15 03-09-2025,107.879219055176,107.879219055176,0,0,0,286.427795410156,9.00496864318848,107.494606018066,0,0,0,0,2.72329187393188,32,32,0
02:34:45 03-09-2025,107.659439086914,107.659439086914,0,0,0,288.487976074219,9.09654426574707,107.54955291748,0,0,0,0,2.75762701034546,32,32,0
