Date,TAI,TAI_1,TAI_2,TAI_3,TAI_4,DCFM SMOOTHBYFILTER,O2,TAO,TAO_R1,TAO_R2,TAO_R3,TAO_R4,TWI,TWO
13:41:28 03-09-2025,136.780349731445,0,0,136.780349731445,0,43.2000007629395,12.8511447906494,137.110015869141,0,0,0,0,32,32
13:42:28 03-09-2025,136.615509033203,0,0,136.615509033203,0,43.5,12.9503517150879,136.890228271484,0,0,0,0,32,32
13:43:28 03-09-2025,136.780349731445,0,0,136.780349731445,0,43,13.0266647338867,136.945175170898,0,0,0,0,32,32
13:44:29 03-09-2025,136.725402832031,0,0,136.725402832031,0,45.7000007629395,13.1029777526855,137.110015869141,0,0,0,0,32,32
13:45:29 03-09-2025,136.121002197266,0,0,136.340774536133,0,42.0999984741211,13.1487655639648,136.780349731445,0,0,0,0,32,32
13:46:29 03-09-2025,136.890228271484,0,0,136.890228271484,0,44.4000015258789,13.202184677124,137.000122070313,0,0,0,0,32,32
13:47:29 03-09-2025,137.110015869141,0,0,137.110015869141,0,44.0999984741211,13.2479724884033,137.164962768555,0,0,0,0,32,32
13:48:29 03-09-2025,136.780349731445,0,0,136.780349731445,0,42.5999984741211,13.3013896942139,136.890228271484,0,0,0,0,32,32
13:49:29 03-09-2025,137.055068969727,0,0,137.055068969727,0,45.0999984741211,13.3395462036133,137.055068969727,0,0,0,0,32,32
13:50:29 03-09-2025,136.560562133789,0,0,136.615509033203,0,43.5999984741211,13.3929653167725,136.725402832031,0,0,0,0,32,32
13:51:29 03-09-2025,136.83528137207,0,0,136.83528137207,0,43.7999992370605,13.4311218261719,136.670455932617,0,0,0,0,32,32
13:52:29 03-09-2025,136.725402832031,0,0,136.670455932617,0,48.2000007629395,13.4921722412109,137.110015869141,137.110015869141,0,0,0,32,32
13:53:29 03-09-2025,136.83528137207,0,0,136.670455932617,0,31.2999992370605,13.4998035430908,137.164962768555,137.110015869141,0,0,0,32,32
13:54:29 03-09-2025,137.219909667969,0,0,137.219909667969,0,16.7999992370605,13.4845409393311,137.384735107422,137.384735107422,0,0,0,32,32
13:55:29 03-09-2025,137.439682006836,0,0,137.439682006836,0,39.2000007629395,13.4692783355713,137.384735107422,137.384735107422,0,0,0,32,32
13:56:29 03-09-2025,136.560562133789,0,0,136.560562133789,0,44.2999992370605,13.4769096374512,137.000122070313,137.000122070313,0,0,0,32,32
13:57:29 03-09-2025,136.83528137207,0,0,136.83528137207,0,34,13.4921722412109,137.384735107422,137.439682006836,0,0,0,32,32
13:58:29 03-09-2025,137.000122070313,0,0,137.000122070313,0,30.3999996185303,13.4845409393311,137.219909667969,137.219909667969,0,0,0,32,32
13:59:29 03-09-2025,136.725402832031,0,0,136.725402832031,0,34.7000007629395,13.4998035430908,137.164962768555,137.110015869141,0,0,0,32,32
14:00:29 03-09-2025,137.110015869141,0,0,137.219909667969,0,18.1000003814697,13.4998035430908,137.274841308594,137.329788208008,0,0,0,32,32
14:01:29 03-09-2025,136.615509033203,0,0,136.615509033203,0,35.5,13.5074348449707,137.110015869141,137.110015869141,0,0,0,32,32
14:02:29 03-09-2025,107.714385986328,0,107.714385986328,0,0,45.9000015258789,3.83094692230225,108.593505859375,0,0,0,0,32,32
14:03:29 03-09-2025,110.186912536621,0,110.296806335449,0,0,47.9000015258789,6.61637210845947,111.285820007324,0,0,0,0,32,32
14:04:29 03-09-2025,113.758346557617,0,113.758346557617,0,0,46.2000007629395,8.48604011535645,114.857246398926,0,0,0,0,32,32
14:05:29 03-09-2025,117.659454345703,0,117.659454345703,0,0,48.4000015258789,9.66889190673828,118.318786621094,0,0,0,0,32,32
14:06:29 03-09-2025,121.340774536133,0,121.340774536133,0,0,50.2000007629395,10.3175525665283,122.000106811523,0,0,0,0,32,32
14:07:29 03-09-2025,124.747360229492,0,124.747360229492,0,0,45.2999992370605,10.7143802642822,124.85725402832,0,0,0,0,32,32
14:08:29 03-09-2025,127.714401245117,0,127.769348144531,0,0,44,10.9127941131592,127.604507446289,0,0,0,0,32,32
14:09:29 03-09-2025,129.637481689453,0,129.637481689453,0,0,44.7999992370605,11.0654201507568,130.077041625977,0,0,0,0,32,32
14:10:29 03-09-2025,130.956161499023,0,130.956161499023,0,0,47.5,11.1493644714355,131.395721435547,0,0,0,0,32,32
14:11:29 03-09-2025,132.49462890625,0,132.49462890625,0,0,43.2999992370605,11.2256774902344,132.989135742188,0,0,0,0,32,32
14:12:29 03-09-2025,134.252868652344,0,134.252868652344,0,0,43.2999992370605,11.2562026977539,134.417709350586,0,0,0,0,32,32
14:13:29 03-09-2025,135.022094726563,0,135.022094726563,0,0,43.2999992370605,11.2943592071533,135.461654663086,0,0,0,0,32,32
14:14:29 03-09-2025,135.79133605957,0,135.79133605957,0,0,45.9000015258789,11.317253112793,136.285842895508,0,0,0,0,32,32
14:15:29 03-09-2025,136.615509033203,0,136.615509033203,0,0,44,11.3325157165527,137.055068969727,0,0,0,0,32,32
14:16:29 03-09-2025,137.055068969727,0,137.055068969727,0,0,44.7000007629395,11.3325157165527,137.549575805664,0,0,0,0,32,32
14:17:29 03-09-2025,137.219909667969,0,137.219909667969,0,0,45.5999984741211,11.3401470184326,137.934188842773,0,0,0,0,32,32
14:18:29 03-09-2025,137.934188842773,0,137.879241943359,0,0,44.2999992370605,11.3401470184326,138.428695678711,0,0,0,0,32,32
14:19:30 03-09-2025,138.538589477539,0,138.428695678711,0,0,43.7000007629395,11.3401470184326,138.758361816406,0,0,0,0,32,32
14:20:30 03-09-2025,138.428695678711,0,138.483642578125,0,0,44.2999992370605,11.3554096221924,139.088043212891,0,0,0,0,32,32
14:21:30 03-09-2025,139.362762451172,0,139.362762451172,0,0,45.9000015258789,11.3477783203125,139.582550048828,0,0,0,0,32,32
14:22:30 03-09-2025,139.47265625,0,139.47265625,0,0,45.4000015258789,11.3706722259521,139.802322387695,0,0,0,0,32,32
14:23:30 03-09-2025,139.362762451172,0,139.362762451172,0,0,46.5,11.3706722259521,139.802322387695,0,0,0,0,32,32
14:24:30 03-09-2025,139.637481689453,0,139.637481689453,0,0,44.7999992370605,11.3706722259521,139.857269287109,0,0,0,0,32,32
14:25:30 03-09-2025,139.252868652344,0,139.252868652344,0,0,45.5,11.3630409240723,140.077041625977,0,0,0,0,32,32
14:26:30 03-09-2025,139.967163085938,0,140.077041625977,0,0,43.4000015258789,11.3554096221924,140.351776123047,0,0,0,0,32,32
14:27:30 03-09-2025,139.637481689453,0,139.637481689453,0,0,45,11.378303527832,140.406723022461,0,0,0,0,32,32
14:28:30 03-09-2025,139.637481689453,0,139.637481689453,0,0,37.9000015258789,11.3706722259521,140.406723022461,0,0,0,0,32,32
14:29:30 03-09-2025,140.022109985352,0,140.022109985352,0,0,44.5,11.3859348297119,140.571548461914,0,0,0,0,32,32
14:30:30 03-09-2025,140.022109985352,0,140.077041625977,0,0,46,11.378303527832,140.626495361328,0,0,0,0,32,32
14:31:30 03-09-2025,140.571548461914,0,140.077041625977,0,0,46.2000007629395,11.378303527832,140.79133605957,0,0,0,0,32,32
14:32:30 03-09-2025,140.077041625977,0,140.131988525391,0,0,44.4000015258789,11.3706722259521,140.736389160156,0,0,0,0,32,32
14:33:30 03-09-2025,140.516616821289,0,140.516616821289,0,0,45,11.3859348297119,140.901229858398,0,0,0,0,32,32
14:34:30 03-09-2025,140.516616821289,0,140.736389160156,0,0,44.7000007629395,11.3859348297119,141.066055297852,0,0,0,0,32,32
14:35:30 03-09-2025,140.571548461914,0,140.571548461914,0,0,46,11.378303527832,141.230895996094,0,0,0,0,32,32
14:36:30 03-09-2025,140.351776123047,0,140.351776123047,0,0,42.5999984741211,11.378303527832,140.901229858398,0,0,0,0,32,32
14:37:30 03-09-2025,140.186935424805,0,140.186935424805,0,0,47,11.378303527832,141.066055297852,0,0,0,0,32,32
14:38:30 03-09-2025,140.241882324219,0,140.241882324219,0,0,45.4000015258789,11.378303527832,141.066055297852,0,0,0,0,32,32
14:39:30 03-09-2025,140.626495361328,0,140.626495361328,0,0,44.0999984741211,11.3706722259521,141.121002197266,0,0,0,0,32,32
14:40:30 03-09-2025,140.516616821289,0,140.516616821289,0,0,44.7999992370605,11.3706722259521,141.17594909668,0,0,0,0,32,32
14:41:30 03-09-2025,140.571548461914,0,140.571548461914,0,0,44.2000007629395,11.378303527832,141.17594909668,0,0,0,0,32,32
14:42:30 03-09-2025,140.351776123047,0,140.351776123047,0,0,30.7000007629395,11.4698791503906,141.17594909668,0,0,0,141.230895996094,32,32
14:43:30 03-09-2025,140.846282958984,0,140.846282958984,0,0,27.7000007629395,11.4775104522705,140.956176757813,0,0,0,141.121002197266,32,32
14:44:30 03-09-2025,140.736389160156,0,140.736389160156,0,0,26.3999996185303,11.378303527832,141.17594909668,0,0,0,141.17594909668,32,32
14:45:30 03-09-2025,140.461669921875,0,140.461669921875,0,0,36,11.4011974334717,141.066055297852,0,0,0,141.066055297852,32,32
14:46:30 03-09-2025,140.626495361328,0,140.626495361328,0,0,28.8999996185303,11.378303527832,141.230895996094,0,0,0,141.17594909668,32,32
14:47:30 03-09-2025,60.9011611938477,0,0,0,0,36.2000007629395,19.024866104126,67.8242416381836,0,67.9341354370117,0,0,32,32
14:48:30 03-09-2025,51.2857666015625,0,0,0,0,49.2999992370605,19.0019721984863,69.5275421142578,0,69.5275421142578,0,0,32,32
14:49:30 03-09-2025,47.2198295593262,0,0,0,0,49.7000007629395,18.9714469909668,71.6704025268555,0,71.6154556274414,0,0,32,32
14:50:30 03-09-2025,46.3407096862793,0,0,0,0,48.7000007629395,18.9714469909668,67.0000686645508,0,67.0550079345703,0,0,32,32
14:51:30 03-09-2025,44.8571891784668,0,0,0,0,51.5,18.9638156890869,63.0440216064453,0,63.0440216064453,0,0,32,32
14:52:30 03-09-2025,106.890205383301,106.890205383301,0,0,0,36.7000007629395,4.0751485824585,102.879219055176,0,0,0,0,32,32
14:53:30 03-09-2025,111.450653076172,111.450653076172,0,0,0,35.9000015258789,3.76989650726318,110.516586303711,0,0,0,0,32,32
14:54:30 03-09-2025,112.769332885742,112.769332885742,0,0,0,36.5999984741211,4.98327350616455,112.384719848633,0,0,0,0,32,32
14:55:30 03-09-2025,112.604499816895,112.604499816895,0,0,0,37.7999992370605,6.34164524078369,112.54955291748,0,0,0,0,32,32
14:56:31 03-09-2025,112.494606018066,112.494606018066,0,0,0,38.0999984741211,7.49397087097168,112.384719848633,0,0,0,0,32,32
14:57:31 03-09-2025,111.835266113281,111.835266113281,0,0,0,35,8.15789413452148,111.890213012695,0,0,0,0,32,32
14:58:31 03-09-2025,111.23087310791,111.23087310791,0,0,0,37.5999984741211,8.67682266235352,111.285820007324,0,0,0,0,32,32
14:59:31 03-09-2025,111.066032409668,111.066032409668,0,0,0,38.2999992370605,8.98970603942871,110.791313171387,0,0,0,0,32,32
15:00:31 03-09-2025,110.186912536621,110.186912536621,0,0,0,37.0999984741211,9.22627639770508,110.296806335449,0,0,0,0,32,32
15:01:31 03-09-2025,109.802299499512,109.802299499512,0,0,0,36.9000015258789,9.43232154846191,110.022079467773,0,0,0,0,32,32
15:02:31 03-09-2025,109.25284576416,109.472625732422,0,0,0,37.5,9.54679107666016,109.25284576416,0,0,0,0,32,32
15:03:31 03-09-2025,109.033065795898,109.033065795898,0,0,0,38.4000015258789,9.65362930297852,109.033065795898,0,0,0,0,32,32
15:04:31 03-09-2025,108.593505859375,108.593505859375,0,0,0,36.0999984741211,9.72231101989746,108.648452758789,0,0,0,0,32,32
15:05:31 03-09-2025,108.813285827637,108.813285827637,0,0,0,37.7999992370605,9.79862403869629,108.483619689941,0,0,0,0,32,32
15:06:31 03-09-2025,108.703399658203,108.703399658203,0,0,0,39.4000015258789,9.8367805480957,108.153945922852,0,0,0,0,32,32
15:07:31 03-09-2025,124.19792175293,0,0,0,123.868240356445,34.0999984741211,10.4167594909668,123.813293457031,0,0,0,0,32,32
15:08:31 03-09-2025,127.21989440918,0,0,0,127.21989440918,33.5999984741211,11.3401470184326,128.593521118164,0,0,0,0,32,32
15:09:31 03-09-2025,129.85725402832,0,0,0,129.85725402832,33.5,12.294059753418,130.571548461914,0,0,0,0,32,32
15:10:31 03-09-2025,130.956161499023,0,0,0,130.956161499023,34.2000007629395,13.1106090545654,131.560562133789,0,0,0,0,32,32
15:11:31 03-09-2025,131.230880737305,0,0,0,131.230880737305,34.2000007629395,13.7668991088867,132.49462890625,0,0,0,0,32,32
15:12:31 03-09-2025,131.890228271484,0,0,0,131.890228271484,36.4000015258789,14.3010902404785,132.934188842773,0,0,0,0,32,32
15:13:31 03-09-2025,132.055068969727,0,0,0,132.055068969727,36.2000007629395,14.7589683532715,133.703414916992,0,0,0,0,32,32
15:14:31 03-09-2025,132.769348144531,0,0,0,132.769348144531,35.2999992370605,15.1023769378662,134.088027954102,0,0,0,0,32,32
15:15:31 03-09-2025,134.307815551758,0,0,0,134.307815551758,34.4000015258789,15.2702655792236,134.692428588867,0,0,0,0,32,32
15:16:31 03-09-2025,133.758361816406,0,0,0,133.758361816406,34.5999984741211,15.3618412017822,135.022094726563,0,0,0,0,32,32
15:17:31 03-09-2025,132.989135742188,0,0,0,132.989135742188,34.2000007629395,15.3923664093018,135.077041625977,0,0,0,0,32,32
15:18:31 03-09-2025,133.923202514648,0,0,0,133.923202514648,34.2999992370605,15.4915733337402,135.186935424805,0,0,0,0,32,32
15:19:31 03-09-2025,133.81330871582,0,0,0,133.81330871582,35.5999984741211,15.5297298431396,135.626495361328,0,0,0,0,32,32
15:20:31 03-09-2025,134.19792175293,0,0,0,134.19792175293,33.7999992370605,15.5297298431396,135.626495361328,0,0,0,0,32,32
15:21:31 03-09-2025,134.582534790039,0,0,0,134.582534790039,35.2999992370605,15.6289367675781,135.79133605957,0,0,0,0,32,32
15:22:31 03-09-2025,134.857269287109,0,0,0,134.857269287109,36.4000015258789,15.6899871826172,135.846282958984,0,0,0,0,32,32
15:23:31 03-09-2025,134.637481689453,0,0,0,134.637481689453,36.2000007629395,15.6747245788574,135.846282958984,0,0,0,0,32,32
15:24:31 03-09-2025,134.307815551758,0,0,0,134.307815551758,34.5,15.7434062957764,136.066055297852,0,0,0,0,32,32
15:25:31 03-09-2025,134.47265625,0,0,0,134.47265625,30.7999992370605,15.8197193145752,136.230895996094,0,0,0,0,32,32
15:26:31 03-09-2025,134.967147827148,0,0,0,134.967147827148,34,15.8197193145752,136.121002197266,0,0,0,0,32,32
15:27:31 03-09-2025,135.077041625977,0,0,0,135.077041625977,33.9000015258789,15.7968254089355,136.011108398438,0,0,0,0,32,32
15:28:31 03-09-2025,134.527587890625,0,0,0,134.527587890625,35.4000015258789,15.7357749938965,136.121002197266,0,0,0,0,32,32
15:29:31 03-09-2025,134.802322387695,0,0,0,134.802322387695,35.4000015258789,15.8426132202148,136.17594909668,0,0,0,0,32,32
15:30:31 03-09-2025,135.406707763672,0,0,0,135.406707763672,34,15.8578758239746,136.17594909668,0,0,0,0,32,32
15:31:31 03-09-2025,134.582534790039,0,0,0,134.582534790039,35.5999984741211,15.7891941070557,136.121002197266,0,0,0,0,32,32
15:32:31 03-09-2025,131.011108398438,0,0,131.011108398438,0,43.2999992370605,4.58644580841064,131.121002197266,0,0,0,0,32,32
15:33:31 03-09-2025,134.033081054688,0,0,134.033081054688,0,43.5999984741211,7.53975868225098,133.978149414063,0,0,0,0,32,32
15:34:31 03-09-2025,135.186935424805,0,0,135.186935424805,0,44.7999992370605,8.89049911499023,135.186935424805,0,0,0,0,32,32
15:35:32 03-09-2025,135.296829223633,0,0,135.296829223633,0,44.7000007629395,9.69178581237793,135.5166015625,0,0,0,0,32,32
15:36:32 03-09-2025,135.571548461914,0,0,135.571548461914,0,42.7999992370605,10.340446472168,135.79133605957,0,0,0,0,32,32
15:37:32 03-09-2025,135.5166015625,0,0,135.5166015625,0,43.9000015258789,10.8746376037598,136.011108398438,0,0,0,0,32,32
15:38:32 03-09-2025,135.79133605957,0,0,135.79133605957,0,43.9000015258789,11.3096218109131,136.066055297852,0,0,0,0,32,32
15:39:32 03-09-2025,136.505615234375,0,0,136.505615234375,0,45.5999984741211,11.6606616973877,136.395721435547,0,0,0,0,32,32
15:40:32 03-09-2025,135.846282958984,0,0,135.901214599609,0,39.7999992370605,11.9353885650635,136.285842895508,0,0,0,0,32,32
15:41:32 03-09-2025,135.846282958984,0,0,135.846282958984,0,40.7000007629395,12.16432762146,136.285842895508,0,0,0,0,32,32
15:42:32 03-09-2025,136.725402832031,0,0,136.725402832031,0,45.5999984741211,12.3627414703369,136.505615234375,0,0,0,0,32,32
15:43:32 03-09-2025,136.615509033203,0,0,136.615509033203,0,44.7000007629395,12.5229988098145,136.560562133789,0,0,0,0,32,32
15:44:32 03-09-2025,136.340774536133,0,0,136.340774536133,0,41.2999992370605,12.6527309417725,136.505615234375,0,0,0,0,32,32
15:45:32 03-09-2025,136.17594909668,0,0,136.17594909668,0,44,12.7824630737305,136.560562133789,0,0,0,0,32,32
15:46:32 03-09-2025,136.285842895508,0,0,136.285842895508,0,42.2999992370605,12.8969326019287,136.450668334961,0,0,0,0,32,32
15:47:32 03-09-2025,136.285842895508,0,0,136.285842895508,0,43,12.9808769226074,136.450668334961,0,0,0,0,32,32
15:48:32 03-09-2025,135.901214599609,0,0,135.901214599609,0,46,13.0571899414063,136.505615234375,0,0,0,0,32,32
15:49:32 03-09-2025,136.285842895508,0,0,136.505615234375,0,46.5,13.1335029602051,136.560562133789,0,0,0,0,32,32
15:50:32 03-09-2025,136.505615234375,0,0,136.505615234375,0,42.9000015258789,13.1869220733643,136.670455932617,0,0,0,0,32,32
15:51:32 03-09-2025,136.17594909668,0,0,136.17594909668,0,45.4000015258789,13.2250785827637,136.505615234375,0,0,0,0,32,32
15:52:32 03-09-2025,136.121002197266,0,0,136.121002197266,0,45.5,13.2861289978027,136.340774536133,0,0,0,0,32,32
15:53:32 03-09-2025,136.340774536133,0,0,136.340774536133,0,44.7999992370605,13.3242835998535,136.395721435547,0,0,0,0,32,32
15:54:32 03-09-2025,136.340774536133,0,0,136.340774536133,0,45.7999992370605,13.3700714111328,136.450668334961,0,0,0,0,32,32
15:55:32 03-09-2025,136.121002197266,0,0,136.121002197266,0,44.7999992370605,13.4082279205322,136.340774536133,0,0,0,0,32,32
15:56:32 03-09-2025,136.450668334961,0,0,136.450668334961,0,44.0999984741211,13.4463844299316,136.395721435547,0,0,0,0,32,32
15:57:32 03-09-2025,136.121002197266,0,0,136.121002197266,0,20.1000003814697,13.5074348449707,136.505615234375,136.505615234375,0,0,0,32,32
15:58:32 03-09-2025,136.340774536133,0,0,136.340774536133,0,22.7000007629395,13.5226974487305,136.615509033203,136.615509033203,0,0,0,32,32
15:59:32 03-09-2025,136.340774536133,0,0,136.340774536133,0,43.9000015258789,13.5226974487305,136.725402832031,136.725402832031,0,0,0,32,32
16:00:32 03-09-2025,136.17594909668,0,0,136.17594909668,0,55.5,13.5226974487305,136.670455932617,136.670455932617,0,0,0,32,32
16:01:32 03-09-2025,136.890228271484,0,0,136.890228271484,0,20.7999992370605,13.5303287506104,136.83528137207,136.83528137207,0,0,0,32,32
16:02:32 03-09-2025,136.340774536133,0,0,136.340774536133,0,26,13.5455913543701,136.670455932617,136.615509033203,0,0,0,32,32
16:03:32 03-09-2025,136.670455932617,0,0,136.670455932617,0,43.2000007629395,13.5608539581299,136.83528137207,136.83528137207,0,0,0,32,32
16:04:32 03-09-2025,136.890228271484,0,0,136.890228271484,0,54.5,13.5608539581299,136.83528137207,136.890228271484,0,0,0,32,32
16:05:32 03-09-2025,136.450668334961,0,0,136.450668334961,0,47.2999992370605,13.55322265625,136.615509033203,136.615509033203,0,0,0,32,32
16:06:32 03-09-2025,136.890228271484,0,0,136.890228271484,0,51.4000015258789,13.5837478637695,136.780349731445,136.780349731445,0,0,0,32,32
16:07:32 03-09-2025,107.384712219238,0,107.384712219238,0,0,50.2000007629395,4.04462337493896,108.538558959961,0,0,0,0,32,32
16:08:32 03-09-2025,110.406692504883,0,110.406692504883,0,0,48.0999984741211,6.73084163665771,111.395706176758,0,0,0,0,32,32
16:09:32 03-09-2025,113.868232727051,0,113.868232727051,0,0,43.4000015258789,8.60814094543457,115.022079467773,0,0,0,0,32,32
16:10:32 03-09-2025,117.494613647461,0,117.934173583984,0,0,51.0999984741211,9.75283622741699,118.593521118164,0,0,0,0,32,32
16:11:32 03-09-2025,121.395721435547,0,121.395721435547,0,0,50.7000007629395,10.3786029815674,121.725387573242,0,0,0,0,32,32
16:12:32 03-09-2025,124.967147827148,0,124.472640991211,0,0,47.4000015258789,10.7372741699219,125.022094726563,0,0,0,0,32,32
16:13:32 03-09-2025,127.274841308594,0,127.274841308594,0,0,49,10.9585819244385,127.604507446289,0,0,0,0,32,32
16:14:32 03-09-2025,128.978134155273,0,128.978134155273,0,0,45.7999992370605,11.1112079620361,129.527587890625,0,0,0,0,32,32
16:15:32 03-09-2025,131.17594909668,0,131.066055297852,0,0,46.0999984741211,11.187520980835,131.395721435547,0,0,0,0,32,32
16:16:32 03-09-2025,132.384735107422,0,132.384735107422,0,0,44.9000015258789,11.248571395874,132.879241943359,0,0,0,0,32,32
16:17:33 03-09-2025,134.033081054688,0,134.033081054688,0,0,44.0999984741211,11.2867279052734,134.252868652344,0,0,0,0,32,32
16:18:33 03-09-2025,134.802322387695,0,134.802322387695,0,0,44.0999984741211,11.3248844146729,135.186935424805,0,0,0,0,32,32
16:19:33 03-09-2025,135.846282958984,0,135.846282958984,0,0,42.5999984741211,11.3477783203125,136.066055297852,0,0,0,0,32,32
16:20:33 03-09-2025,135.956161499023,0,135.956161499023,0,0,43.4000015258789,11.378303527832,136.725402832031,0,0,0,0,32,32
16:21:33 03-09-2025,136.725402832031,0,136.725402832031,0,0,43,11.378303527832,137.219909667969,0,0,0,0,32,32
16:22:33 03-09-2025,137.329788208008,0,137.329788208008,0,0,46.7000007629395,11.3859348297119,137.769348144531,0,0,0,0,32,32
16:23:33 03-09-2025,137.439682006836,0,137.439682006836,0,0,45.2999992370605,11.3706722259521,138.15397644043,0,0,0,0,32,32
16:24:33 03-09-2025,137.989135742188,0,137.989135742188,0,0,46.5999984741211,11.4164600372314,138.648483276367,0,0,0,0,32,32
16:25:33 03-09-2025,138.868255615234,0,138.868255615234,0,0,45.0999984741211,11.4164600372314,138.978149414063,0,0,0,0,32,32
16:26:33 03-09-2025,138.703414916992,0,138.703414916992,0,0,43.5999984741211,11.4317226409912,139.088043212891,0,0,0,0,32,32
16:27:33 03-09-2025,139.252868652344,0,139.252868652344,0,0,42.5,11.4164600372314,139.692428588867,0,0,0,0,32,32
16:28:33 03-09-2025,138.648483276367,0,138.648483276367,0,0,40.5,11.4393539428711,139.582550048828,0,0,0,0,32,32
16:29:33 03-09-2025,139.142974853516,0,139.142974853516,0,0,47.2999992370605,10.9204254150391,139.692428588867,0,0,0,0,32,32
16:30:33 03-09-2025,139.912216186523,0,139.912216186523,0,0,45.2999992370605,11.4317226409912,140.131988525391,0,0,0,0,32,32
16:31:33 03-09-2025,139.582550048828,0,139.582550048828,0,0,44.7000007629395,11.4393539428711,140.241882324219,0,0,0,0,32,32
16:32:33 03-09-2025,139.747375488281,0,139.747375488281,0,0,46.5,11.4546165466309,140.241882324219,0,0,0,0,32,32
16:33:33 03-09-2025,139.967163085938,0,139.967163085938,0,0,43.9000015258789,11.378303527832,140.351776123047,0,0,0,0,32,32
16:34:33 03-09-2025,139.857269287109,0,139.857269287109,0,0,42.7000007629395,11.4393539428711,140.351776123047,0,0,0,0,32,32
16:35:33 03-09-2025,139.582550048828,0,139.582550048828,0,0,45.9000015258789,11.4622478485107,140.296829223633,0,0,0,0,32,32
16:36:33 03-09-2025,139.857269287109,0,139.857269287109,0,0,46.2000007629395,11.4393539428711,140.461669921875,0,0,0,0,32,32
16:37:33 03-09-2025,140.131988525391,0,140.131988525391,0,0,44.4000015258789,11.4393539428711,140.681442260742,0,0,0,0,32,32
16:38:33 03-09-2025,140.186935424805,0,140.186935424805,0,0,44.2000007629395,11.4088287353516,140.571548461914,0,0,0,0,32,32
16:39:33 03-09-2025,140.461669921875,0,140.461669921875,0,0,46.2000007629395,7.68475341796875,140.736389160156,0,0,0,0,32,32
16:40:33 03-09-2025,139.967163085938,0,139.967163085938,0,0,45.5999984741211,11.4546165466309,140.681442260742,0,0,0,0,32,32
16:41:33 03-09-2025,140.461669921875,0,140.351776123047,0,0,46.2999992370605,11.4775104522705,140.736389160156,0,0,0,0,32,32
16:42:33 03-09-2025,139.747375488281,0,139.747375488281,0,0,44.9000015258789,4.18198680877686,140.681442260742,0,0,0,0,32,32
16:43:33 03-09-2025,140.351776123047,0,140.351776123047,0,0,45.0999984741211,11.6072425842285,140.736389160156,0,0,0,0,32,32
16:44:33 03-09-2025,139.802322387695,0,139.802322387695,0,0,45.2000007629395,11.6072425842285,140.626495361328,0,0,0,0,32,32
16:45:33 03-09-2025,139.802322387695,0,139.802322387695,0,0,47.0999984741211,11.576717376709,140.516616821289,0,0,0,0,32,32
16:46:33 03-09-2025,140.296829223633,0,140.296829223633,0,0,48.0999984741211,11.5614547729492,140.681442260742,0,0,0,0,32,32
16:47:33 03-09-2025,140.406723022461,0,140.351776123047,0,0,43.0999984741211,11.6225051879883,140.956176757813,0,0,0,140.736389160156,32,32
16:48:33 03-09-2025,140.351776123047,0,140.131988525391,0,0,19.1000003814697,11.5690860748291,140.956176757813,0,0,0,140.901229858398,32,32
16:49:33 03-09-2025,140.131988525391,0,140.131988525391,0,0,28,11.5614547729492,140.956176757813,0,0,0,140.956176757813,32,32
16:50:33 03-09-2025,140.626495361328,0,140.626495361328,0,0,31.5,11.5156669616699,141.011108398438,0,0,0,140.956176757813,32,32
16:51:33 03-09-2025,140.406723022461,0,140.406723022461,0,0,17.3999996185303,11.50803565979,140.846282958984,0,0,0,140.846282958984,32,32
16:52:33 03-09-2025,60.1319274902344,0,0,0,0,44.4000015258789,18.9790782928467,68.208854675293,0,68.263801574707,0,0,32,32
16:53:33 03-09-2025,50.5165367126465,0,0,0,0,50.5,18.9638156890869,66.3407211303711,0,66.1758880615234,0,0,32,32
16:54:33 03-09-2025,48.263786315918,0,0,0,0,51.0999984741211,18.9714469909668,69.9121551513672,0,69.8022689819336,0,0,32,32
16:55:33 03-09-2025,46.560489654541,0,0,0,0,50.9000015258789,18.9714469909668,65.2418212890625,0,65.2418212890625,0,0,32,32
16:56:33 03-09-2025,44.3626861572266,0,0,0,0,52.0999984741211,18.9638156890869,61.9451141357422,0,62.0550079345703,0,0,32,32
16:57:33 03-09-2025,106.28581237793,106.175918579102,0,0,0,37.9000015258789,3.716477394104,103.044052124023,0,0,0,0,32,32
16:58:34 03-09-2025,111.340759277344,111.340759277344,0,0,0,37.5,3.83094692230225,110.296806335449,0,0,0,0,32,32
16:59:34 03-09-2025,112.494606018066,112.494606018066,0,0,0,36,5.07484912872314,112.109992980957,0,0,0,0,32,32
17:00:34 03-09-2025,112.714385986328,112.659446716309,0,0,0,34.7000007629395,6.40269565582275,112.54955291748,0,0,0,0,32,32
17:01:34 03-09-2025,112.274826049805,112.274826049805,0,0,0,36.2999992370605,7.44818305969238,112.274826049805,0,0,0,0,32,32
17:02:34 03-09-2025,112.109992980957,112.109992980957,0,0,0,36.5,8.1502628326416,112.055046081543,0,0,0,0,32,32
17:03:34 03-09-2025,111.285820007324,111.120979309082,0,0,0,37.4000015258789,8.62340354919434,111.505599975586,0,0,0,0,32,32
17:04:34 03-09-2025,111.395706176758,111.395706176758,0,0,0,35.9000015258789,8.92865562438965,111.011093139648,0,0,0,0,32,32
17:05:34 03-09-2025,110.626472473145,110.791313171387,0,0,0,36.9000015258789,9.13470077514648,110.571533203125,0,0,0,0,32,32
